id,prompt,response,label,source
f06e2e80-b402-485b-9cae-5a9be5bb792b,Что такое вода? [syn:2231],Вода — это H2O.,0,synthetic
c34d9e65-64f4-4a3e-846a-65779c81a788,Сколько будет 2 + 2? [syn:942],5,1,synthetic
2410e5d2-ff9f-4761-85c3-802297dc2e1a,Что такое вода? [syn:2235],Вода — это H2O.,0,synthetic
b311d8c5-a60e-40e3-abb7-075240fb1e93,Сколько будет 2 + 2? [syn:2012],4,0,synthetic
0b02a5b9-348b-4c20-bf09-2c3b1072a356,Что такое вода? [syn:1373],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup297,В корпоративной информационной безопасности: что описывает или означает «Принцип наименьших привилегий»?,минимально необходимые права для задачи,0,supplemental
d840681e-56ae-401c-a287-ee11cc7d994c,What is 7 * 8? [syn:670],56,0,synthetic
sup334,В корпоративной информационной безопасности: что описывает или означает «Ransomware»?,DDoS на уровне L3 без шифрования,1,supplemental
3be00cc1-7a59-481b-a8ce-e83fee279eff,Что такое вода? [syn:1772],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
eb0d4d62-ad49-4e65-bd2e-f8be0a30f173,What is 7 * 8? [syn:532],56,0,synthetic
sup159,Сколько бит в одном байте?,8,0,supplemental
c4cd42c3-7254-4243-95b4-26679bf9d6f8,Сколько будет 2 + 2? [syn:1017],5,1,synthetic
c30b2a79-d928-4377-8352-a1673dfb86ae,Что такое вода? [syn:591],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
abd87877-d7fe-438d-8962-e6167d406f9e,Что такое вода? [syn:2375],Вода — это H2O.,0,synthetic
sup061,What is H2O commonly known as?,Water,0,supplemental
b7a76fdb-6b4c-4630-aa19-717ff5d359bb,Capital of Japan? [syn:2339],Seoul,1,synthetic
64ab6881-4e3f-4b77-82fe-857d5c09cf80,Capital of Japan? [syn:2407],Seoul,1,synthetic
9c3e1bbe-870c-4199-84be-5b965ee36fb7,Что такое вода? [syn:1792],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
609f54c7-8756-4d33-9a14-0770cb659931,Что такое вода? [syn:193],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
61291543-604c-4029-be9e-622badb7aa58,Сколько будет 2 + 2? [syn:263],5,1,synthetic
sup402,В корпоративных финансах и учёте: что верно про «Волатильность актива»?,номинал облигации,1,supplemental
1d4a4660-d903-490b-9188-e1736c695595,Столица Франции? [syn:2868],Берлин,1,synthetic
95d5cc04-0923-40fa-8ed2-baa6cc2722a8,Capital of Japan? [syn:2455],Seoul,1,synthetic
21d7c573-2892-4bc1-94d1-961813f4e9bc,What is 7 * 8? [syn:1521],54,1,synthetic
sup295,В корпоративной информационной безопасности: что описывает или означает «RBAC»?,роли и права доступа к объектам,0,supplemental
111f56e6-1eff-4e21-ad3a-fc00a6b5f6e6,What is 7 * 8? [syn:1232],56,0,synthetic
11a984de-00d6-431a-a980-1243d5eb5273,Capital of Japan? [syn:1947],Seoul,1,synthetic
74a612f5-1fac-497a-b727-5e664f875487,Что такое вода? [syn:1648],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
5a3e5173-d73d-4f93-92df-a79e513a9481,Capital of Japan? [syn:238],Seoul,1,synthetic
681da191-da47-4711-b5f1-fc0db5e69996,What is 7 * 8? [syn:784],54,1,synthetic
ac8edc13-7b0b-4391-91b3-df3b65355c78,Сколько будет 2 + 2? [syn:488],22,1,synthetic
c52cd698-9bdb-4bb3-b73c-970572934f4b,Сколько будет 2 + 2? [syn:260],4,0,synthetic
fc015141-9ac8-459d-8a82-6c55a4c6c9da,Сколько будет 2 + 2? [syn:2047],22,1,synthetic
2a0c5a55-c4d4-49b9-9da5-393511f99a68,Capital of Japan? [syn:1810],Seoul,1,synthetic
sup205,В корпоративной ИТ-архитектуре: что такое Helm?,пакетный менеджер для Kubernetes,0,supplemental
4b9292e2-c294-476c-8f3c-648027af41ca,Столица Франции? [syn:1840],Берлин,1,synthetic
ec8b77d7-8fe8-4b6a-aa70-1c45ff867597,Что такое вода? [syn:2758],Вода — это H2O.,0,synthetic
6e6be88d-9f58-4f29-9341-d52be7cf6784,Что такое вода? [syn:2645],Вода — это H2O.,0,synthetic
83a92a59-5064-4598-afa8-2b6a7c7f8684,Сколько будет 2 + 2? [syn:779],22,1,synthetic
eec9de6b-8f10-4db8-9fde-45cc444b85f4,Сколько будет 2 + 2? [syn:929],4,0,synthetic
b20352bb-8960-4739-b29a-ef3a99d4a25c,Сколько будет 2 + 2? [syn:759],5,1,synthetic
9fabc489-e0fc-4ab0-bd96-33282be11693,Capital of Japan? [syn:823],Tokyo,0,synthetic
0cf50410-a6d7-472f-a223-95e5cb52e15e,What is 7 * 8? [syn:2556],56,0,synthetic
sup221,В корпоративной ИТ-архитектуре: что такое LDAP?,протокол доступа к каталогу пользователей и групп,0,supplemental
120b97e4-ad82-473a-9f97-ec6a187ad48b,Capital of Japan? [syn:2338],Tokyo,0,synthetic
4be7d0b4-e704-4d93-9dde-01beae184e34,Что такое вода? [syn:1756],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup148,Сколько сердец у обычного осьминога?,Одно,1,supplemental
sup373,В корпоративных финансах и учёте: что верно про «Goodwill»?,превышение цены покупки над справедливой стоимостью чистых активов,0,supplemental
805ad3a2-5b68-4447-8b4f-0e4aad10d30a,What is 7 * 8? [syn:2644],56,0,synthetic
d034a55d-4039-420b-88db-53f65fb2d2bc,Capital of Japan? [syn:985],Seoul,1,synthetic
879f40a2-4a0e-4378-a137-fb0026949787,What is 7 * 8? [syn:1212],54,1,synthetic
639592c9-14ae-42de-a37c-7735ea4df8d4,What is 7 * 8? [syn:439],56,0,synthetic
sup401,В корпоративных финансах и учёте: что верно про «Волатильность актива»?,мера разброса доходности,0,supplemental
sup167,What is a deadlock in concurrent systems?,Threads waiting on each other indefinitely,0,supplemental
7ab0d36a-d722-44f4-aaf3-a9c9a5144154,Что такое вода? [syn:1878],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup021,Кто написал «Божественную комедию»?,Данте Алигьери,0,supplemental
546dd099-16bd-47f3-8adb-3d89c06be204,Capital of Japan? [syn:379],Seoul,1,synthetic
814b58b6-594e-4e69-a896-1eb6d69bb2b5,Сколько будет 2 + 2? [syn:2071],5,1,synthetic
ae9bef62-71bd-4ec0-a7c4-784e82c12a5e,Что такое вода? [syn:2409],Вода — это H2O.,0,synthetic
33af4cf1-9154-4063-874d-3ddcf275dc6b,What is 7 * 8? [syn:1553],54,1,synthetic
61419439-e988-4396-ad8b-646856059a30,Столица Франции? [syn:664],Берлин,1,synthetic
sup367,В корпоративных финансах и учёте: что верно про «Дериватив»?,"финансовый контракт, цена которого зависит от базового актива",0,supplemental
ff0c12c2-bf70-4e6b-ba20-608a977bae28,Capital of Japan? [syn:1509],Seoul,1,synthetic
0c622168-c3c1-4a46-a56b-6e484d22d346,Что такое вода? [syn:960],Вода — это H2O.,0,synthetic
e27a370c-9412-4118-b69a-26917e86c3bc,What is 7 * 8? [syn:918],56,0,synthetic
6a6d1b9a-8380-4456-8a85-68b1c4718a7d,Сколько будет 2 + 2? [syn:1],5,1,synthetic
d5c34f22-d4f9-49cf-ab72-f0c42c11c392,Сколько будет 2 + 2? [syn:2279],22,1,synthetic
fa60cd62-ef50-4289-abeb-80a86060e799,Сколько будет 2 + 2? [syn:1830],5,1,synthetic
aa69eaf6-1536-41e6-b082-77c436f790d9,Сколько будет 2 + 2? [syn:1330],5,1,synthetic
3cc73a05-fc22-491b-9ad5-76fac47083ef,Сколько будет 2 + 2? [syn:1005],4,0,synthetic
c67eec34-0d1a-4caa-8587-18381a2acd4e,Capital of Japan? [syn:2806],Seoul,1,synthetic
173068ef-543a-4d01-b419-46080cdcd5df,What is 7 * 8? [syn:2310],54,1,synthetic
06b6787a-3827-40f5-b63e-ac795ad9679a,Что такое вода? [syn:2655],Вода — это H2O.,0,synthetic
f163222d-4a8c-4ff2-9286-3198d3600714,Столица Франции? [syn:1293],Париж,0,synthetic
6764a9ed-1081-446a-89f9-ae773e0123c1,Что такое вода? [syn:1715],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
b981c677-5e22-4ad7-bae6-afec1fd9be72,Столица Франции? [syn:1931],Берлин,1,synthetic
4f09e77d-79aa-4f93-92ea-b6c8b6b7c0f8,What is 7 * 8? [syn:1088],56,0,synthetic
2ac8ec0f-d3b4-4619-84a6-643be302ace1,What is 7 * 8? [syn:544],54,1,synthetic
94ac432c-4eda-4001-ac86-df79c1e52bc7,Столица Франции? [syn:802],Берлин,1,synthetic
231f801d-b12d-4a0f-bb7a-143ad5138782,Столица Франции? [syn:2443],Париж,0,synthetic
3843611f-8686-474e-9e4d-0b03303f084a,What is 7 * 8? [syn:1885],54,1,synthetic
1c8b0626-fe93-4490-8274-a4081d060f3c,Что такое вода? [syn:2069],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
c34dbb29-5e49-4803-8d27-493ef985e263,Столица Франции? [syn:2290],Париж,0,synthetic
sup020,Какой язык программирования создан Гвидо ван Россумом?,Java,1,supplemental
4c0586b8-110c-4691-879f-df1381130803,What is 7 * 8? [syn:487],54,1,synthetic
sup238,В корпоративной ИТ-архитектуре: что такое Blue-green deployment?,канареечный релиз без второго окружения,1,supplemental
sup183,Сколько часовых поясов охватывает территория России (типичная оценка)?,11,0,supplemental
a94cd380-8d85-4431-9aaa-4b9773522bff,Сколько будет 2 + 2? [syn:2838],4,0,synthetic
ddd5cbbc-b559-4945-b6f3-dc552a061d2c,Что такое вода? [syn:1646],Вода — это H2O.,0,synthetic
sup083,Сколько нот в октаве в равномерно темперированном строе?,12,0,supplemental
ad055d43-79cd-421e-877c-0bdf9ac613d3,What is 7 * 8? [syn:1716],54,1,synthetic
05f3ecb3-f4a7-44d9-b53b-90469b95bd36,Столица Франции? [syn:700],Париж,0,synthetic
f22117c3-de34-43cd-ba3e-7292147ca156,Что такое вода? [syn:2223],Вода — это H2O.,0,synthetic
b726d0e7-80a7-429c-abca-c1be8b68d066,Столица Франции? [syn:2106],Берлин,1,synthetic
06dda4fd-5bc7-4a06-933a-a5ef35b973f3,Capital of Japan? [syn:2554],Tokyo,0,synthetic
d608a4ad-aa53-4369-b08d-f13a134b9917,What is 7 * 8? [syn:1688],54,1,synthetic
53d2365e-140c-4106-987b-a2efc54fd8b8,Сколько будет 2 + 2? [syn:1998],22,1,synthetic
51c2a924-24ff-46f0-92b3-c10b11fa2f24,What is 7 * 8? [syn:16],56,0,synthetic
df19eee0-f0a6-47db-9ab5-a55cb9ee938e,Столица Франции? [syn:1728],Париж,0,synthetic
8725781a-a1bf-4708-b1bd-27a61f7556d9,Сколько будет 2 + 2? [syn:2138],5,1,synthetic
61d53ac3-1a00-4d3d-beee-4fa8ef0d3bb2,Сколько будет 2 + 2? [syn:2667],4,0,synthetic
a7fed840-c09e-409d-a2df-1944acc37cde,Сколько будет 2 + 2? [syn:774],5,1,synthetic
ab856f99-d84c-462c-8e28-f2ae409728c2,Сколько будет 2 + 2? [syn:470],4,0,synthetic
02a2b659-b5a6-412e-8c30-7fcb57b8443c,Capital of Japan? [syn:140],Tokyo,0,synthetic
4bfc2c6d-ef87-4d09-b951-25e8a6469f29,Что такое вода? [syn:928],Вода — это H2O.,0,synthetic
32992faa-62fb-4e2c-8d4e-fce099c2e5e2,Сколько будет 2 + 2? [syn:2093],4,0,synthetic
d7d5b8fe-cb96-4fb6-8e04-0af02fcf4453,What is 7 * 8? [syn:343],54,1,synthetic
sup272,В корпоративной ИТ-архитектуре: что такое Helm chart?,образ контейнера без манифестов,1,supplemental
d24b556c-d23e-49bf-a95a-4d4e352a70f5,What is 7 * 8? [syn:372],54,1,synthetic
788ef0e9-dae5-47df-9444-ad09273cc997,Сколько будет 2 + 2? [syn:292],22,1,synthetic
e2a85bda-4f12-43c2-bcab-d06adc733376,Сколько будет 2 + 2? [syn:1055],4,0,synthetic
6d32e9a5-41d9-4027-9d4a-8578a301dfe7,Сколько будет 2 + 2? [syn:449],22,1,synthetic
sup467,В инженерной практике ПО и сетей: что верно про «QUIC поверх UDP»?,снижение задержек установления соединения,0,supplemental
9dbce676-35a4-42f1-a37a-e6f8d45da5a9,Столица Франции? [syn:2391],Берлин,1,synthetic
47cc8506-b327-48dd-a920-cd732a28a184,Сколько будет 2 + 2? [syn:2633],5,1,synthetic
ee26a3ef-bad1-40ed-98ba-bcac9583add8,Что такое вода? [syn:1397],Вода — это H2O.,0,synthetic
83a72da8-e52b-4fe2-845b-50483d26c78b,Capital of Japan? [syn:443],Seoul,1,synthetic
3ad23f7c-9d13-4bb0-b228-54aa9e56ab33,Что такое вода? [syn:175],Вода — это H2O.,0,synthetic
6f890eef-892e-427d-93ea-6d7142d37cec,Что такое вода? [syn:2401],Вода — это H2O.,0,synthetic
48a2c001-33df-4cdc-8051-8f4b3ec681e5,Что такое вода? [syn:1564],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup158,Какая частица отвечает за перенос сильного взаимодействия?,Фотон,1,supplemental
5ca45c73-f4b3-451a-b751-9a865a19e8cd,Столица Франции? [syn:368],Париж,0,synthetic
d32ff6ec-595a-4ce9-a0ea-787d76d0ea79,Столица Франции? [syn:528],Берлин,1,synthetic
8bd1aa3c-9a89-4332-bee6-f43f07d73fb3,Что такое вода? [syn:340],Вода — это H2O.,0,synthetic
2e480332-34fd-4036-b17c-6064728b385a,What is 7 * 8? [syn:114],56,0,synthetic
f6f6b7e1-609d-4ba6-b31b-0c8ca13e89f9,Capital of Japan? [syn:300],Seoul,1,synthetic
6923eaae-9d8b-43fb-bd1d-47004020004f,Что такое вода? [syn:1764],Вода — это H2O.,0,synthetic
7e7354d7-17ca-4c5b-9829-c197ca16d3c9,What is 7 * 8? [syn:1170],56,0,synthetic
fc15fa72-6dcb-4089-b559-0709a5f88fc6,Capital of Japan? [syn:1217],Tokyo,0,synthetic
8c257e71-d1ba-4fb0-a21d-e3bdc67b2f60,Что такое вода? [syn:2077],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
ed538f88-de73-4511-b001-de4c3706fa6a,Столица Франции? [syn:88],Берлин,1,synthetic
f573137b-a3cb-47e0-942e-7047f81e1f89,Сколько будет 2 + 2? [syn:1722],5,1,synthetic
04d05038-33c9-416b-9583-559d02ce9818,What is 7 * 8? [syn:45],54,1,synthetic
8dab412a-5c3b-4dc2-9250-f4ed324e7e43,What is 7 * 8? [syn:2304],56,0,synthetic
bd0a3cb0-21c2-4ba8-845b-8788a71f31f3,Что такое вода? [syn:330],Вода — это H2O.,0,synthetic
a784dc64-e31f-4c4a-9a65-272b0a554b75,Сколько будет 2 + 2? [syn:1968],5,1,synthetic
a266cd8c-5ed1-4a72-8f6d-add9b0573444,What is 7 * 8? [syn:981],54,1,synthetic
438154a0-a3c4-4c42-91ed-06a4c5379d6a,Сколько будет 2 + 2? [syn:2800],22,1,synthetic
93a1a3b6-050e-4525-bce3-486013e1f883,Столица Франции? [syn:1663],Берлин,1,synthetic
f30bad37-94a3-428c-a0b6-80621e8fca1e,Что такое вода? [syn:1324],Вода — это H2O.,0,synthetic
d50c2611-a764-46b4-a17a-a06bda57375b,Сколько будет 2 + 2? [syn:1379],5,1,synthetic
d5fc8452-8498-4844-a48b-6786b945ad3b,What is 7 * 8? [syn:849],54,1,synthetic
4c33dcba-79d3-4da7-a6f2-675e82ffad2a,Столица Франции? [syn:1682],Париж,0,synthetic
d3d8f052-9394-4962-b474-45d9bdd5b884,Столица Франции? [syn:1955],Берлин,1,synthetic
56a7291a-18f1-4119-86ce-4ebad586913c,Capital of Japan? [syn:2048],Seoul,1,synthetic
9bf128cb-fe81-42b0-8a23-58d3691b0b99,Сколько будет 2 + 2? [syn:322],22,1,synthetic
8d8162a6-6f7b-41b0-af75-248e54383bf4,Что такое вода? [syn:1997],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
f0b1c15c-b110-44e9-9db5-38e23a73adb9,Capital of Japan? [syn:2317],Seoul,1,synthetic
9603c261-333e-49e6-84b6-59efc59c34f9,Что такое вода? [syn:1516],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
10fc916a-d179-45e0-9a8a-c124423e53ed,Сколько будет 2 + 2? [syn:575],4,0,synthetic
edebb1f7-f672-4d20-87e5-37819b2fc3aa,Столица Франции? [syn:1316],Берлин,1,synthetic
f1f8c2ba-6def-4746-b4a0-ac03f0bfc696,Сколько будет 2 + 2? [syn:157],4,0,synthetic
sup177,Какой федеральный закон РФ в основном регулирует обработку персональных данных?,152-ФЗ,0,supplemental
884ee470-617f-484b-8028-e0674333edd4,Capital of Japan? [syn:2183],Seoul,1,synthetic
e18b9f0c-21fe-476e-9ab2-69711d086f42,Capital of Japan? [syn:900],Tokyo,0,synthetic
b51fe6de-7372-44a5-917c-0965b9bae21b,What is 7 * 8? [syn:284],56,0,synthetic
58fec1a1-b3a9-4920-bf74-51ab52be6e79,Столица Франции? [syn:1027],Берлин,1,synthetic
e1f61fb8-f216-49bf-a0cf-3299a9576b0d,Сколько будет 2 + 2? [syn:13],4,0,synthetic
49ebfa59-34f3-4027-8f63-bb7bdb5a88b6,Что такое вода? [syn:2447],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
588c18f9-be40-49f5-882b-958c66416efd,Столица Франции? [syn:1163],Париж,0,synthetic
sup110,Что такое CSRF?,Отказ в обслуживании,1,supplemental
42d22c96-4c17-4f13-8653-ac41e65b2366,What is 7 * 8? [syn:722],56,0,synthetic
04c90d70-8210-4611-ab35-9812a1e2ad88,Сколько будет 2 + 2? [syn:831],5,1,synthetic
79b7eb39-62de-445c-8e73-b97fe299e3fa,What is 7 * 8? [syn:1057],54,1,synthetic
sup312,В корпоративной информационной безопасности: что описывает или означает «VPN site-to-site»?,простой NAT без шифрования,1,supplemental
1c39d023-df90-48a0-9906-2fc01fd5a729,Столица Франции? [syn:770],Париж,0,synthetic
2d4fd308-654d-4fbf-abb7-d5ce25e17e23,Сколько будет 2 + 2? [syn:1281],22,1,synthetic
d084ac64-f809-40b2-8a01-cfcf71760ade,Что такое вода? [syn:2670],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
2dff1839-3156-4350-83d5-966e261a959a,Capital of Japan? [syn:159],Seoul,1,synthetic
bb714ace-22c6-41ce-a36c-f74cf635c0fc,Столица Франции? [syn:748],Берлин,1,synthetic
719368cd-9bf5-4573-b138-5dab0d5d33b3,Что такое вода? [syn:1634],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
2763c4a6-497e-4ed1-a25d-020b30221508,Столица Франции? [syn:2599],Париж,0,synthetic
c5bdadac-69cf-45d7-a832-d99ff667a625,Сколько будет 2 + 2? [syn:2213],5,1,synthetic
693ae72f-0b13-406b-9d95-c8c8291fbc4c,Столица Франции? [syn:1154],Париж,0,synthetic
b58a065c-1de2-46c7-afa5-7e2ae23f9c06,Что такое вода? [syn:2082],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
fb73631d-eabd-45e7-8a5c-94d430d58943,What is 7 * 8? [syn:1067],56,0,synthetic
df2ba69d-1c31-4f17-88a2-962bd0025792,Capital of Japan? [syn:211],Tokyo,0,synthetic
b7121312-828e-4d14-ac3c-6d602290f14d,Столица Франции? [syn:663],Берлин,1,synthetic
a5e954a1-207c-426d-ab73-653f272cb6f5,Что такое вода? [syn:1327],Вода — это H2O.,0,synthetic
836c9891-29cf-456c-8898-82cd2a4f9f1c,Сколько будет 2 + 2? [syn:1546],4,0,synthetic
7a271a10-91ed-4fca-a83d-6a712c1a44af,What is 7 * 8? [syn:2245],54,1,synthetic
ed9d94b0-deb0-4f96-8a34-4fb1d075d14b,Столица Франции? [syn:1649],Берлин,1,synthetic
101103e9-88be-4a67-8ba7-2df489fd3096,What is 7 * 8? [syn:2148],56,0,synthetic
3b50082c-6cec-4c72-8aca-add5f861e17c,Сколько будет 2 + 2? [syn:739],5,1,synthetic
2871dcc2-b258-471b-b282-b90ec656e40e,Столица Франции? [syn:2521],Париж,0,synthetic
d4fa229a-cdf8-4472-a681-7334cdb459c1,Сколько будет 2 + 2? [syn:2373],22,1,synthetic
0d0aa04e-4d73-479c-8b20-bf90b451dc00,Capital of Japan? [syn:87],Tokyo,0,synthetic
sup097,Кто открыл явление радиоактивности у урановых солей?,Анри Беккерель,0,supplemental
2ba1d899-df02-4c8e-93a8-8a18c56d76eb,What is 7 * 8? [syn:756],54,1,synthetic
6bb575c1-86cd-4442-937d-3146c99bdc0e,Столица Франции? [syn:1660],Берлин,1,synthetic
36580f96-bf3c-492d-98f2-acb085135887,Сколько будет 2 + 2? [syn:128],4,0,synthetic
31115c06-4bed-4a15-8de1-feb33310398d,Столица Франции? [syn:474],Париж,0,synthetic
ca59d252-a139-4f92-b8c8-b098e354b4c2,Сколько будет 2 + 2? [syn:2078],22,1,synthetic
3dc2fc78-6fc6-48ad-a2ed-53035148f4ec,Сколько будет 2 + 2? [syn:448],22,1,synthetic
9d8d905a-8cae-4351-8d7d-1020aca1fe7d,Capital of Japan? [syn:2547],Tokyo,0,synthetic
fd66efe5-8d8d-4977-8dc6-d7ec10c5d8c1,Что такое вода? [syn:1708],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
fc3adc41-4412-4aa7-8e3a-a979cca56502,What is 7 * 8? [syn:2126],56,0,synthetic
d50b2fd1-2fee-43a4-8463-487dd970e9ce,Сколько будет 2 + 2? [syn:1684],22,1,synthetic
9e6d6238-8941-413d-a39e-3977bcf4efb9,What is 7 * 8? [syn:366],54,1,synthetic
3120634b-8776-49f0-980c-3ac4746d009c,Сколько будет 2 + 2? [syn:1369],5,1,synthetic
2bea1dd1-2fde-4267-9963-d9e0337e9327,Capital of Japan? [syn:913],Seoul,1,synthetic
c4dd50c4-150b-4b6d-bebd-c099e15bba36,Столица Франции? [syn:1958],Париж,0,synthetic
0267cf2c-288d-43ef-850f-c290689fee86,Сколько будет 2 + 2? [syn:2359],4,0,synthetic
81d9a714-8080-4463-bf4d-dca532eeb1b6,Что такое вода? [syn:339],Вода — это H2O.,0,synthetic
d0a7c350-35b4-41c0-9e99-ae8067564ad8,Что такое вода? [syn:2844],Вода — это H2O.,0,synthetic
sup408,В корпоративных финансах и учёте: что верно про «Сегрегация обязанностей в финансах»?,один человек полностью проводит и утверждает платёж,1,supplemental
5bc64d2e-cb1b-4bf4-96f2-06c39bef28d5,Capital of Japan? [syn:1028],Tokyo,0,synthetic
5c57b194-f7df-4ade-bc93-71265cf5d953,Столица Франции? [syn:2370],Париж,0,synthetic
4a045565-25c7-4759-8750-6e4f07164441,Столица Франции? [syn:812],Париж,0,synthetic
ea3dc5a4-220d-45f5-a5f5-2ebd779f73ec,Что такое вода? [syn:185],Вода — это H2O.,0,synthetic
848d1d5a-b887-4dfb-a20f-92dfab1eb0f6,Capital of Japan? [syn:1045],Tokyo,0,synthetic
b7b4e783-5d91-423d-8223-f67fbf71316b,Столица Франции? [syn:1026],Париж,0,synthetic
e386c488-789c-4691-9796-2e826c5bcb53,What is 7 * 8? [syn:951],56,0,synthetic
55e9254a-16f1-482c-a1c9-62fe1a601c60,What is 7 * 8? [syn:2892],54,1,synthetic
0ca59c61-c910-4741-b005-d63650e8f740,Что такое вода? [syn:1204],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
660591f8-5d3e-4898-8fd7-c73e6028e2f7,What is 7 * 8? [syn:2799],54,1,synthetic
e4056908-7b10-47ec-9302-c4c0440e8f7f,Столица Франции? [syn:803],Париж,0,synthetic
sup096,Какой океан омывает восточное побережье Африки?,Атлантический,1,supplemental
b4d2359b-8bfb-4d84-871b-4d0e83cc1857,Что такое вода? [syn:2058],Вода — это H2O.,0,synthetic
be456379-f41f-4efd-bbff-be796877974e,What is 7 * 8? [syn:966],56,0,synthetic
f6c48bbb-eecb-4cff-a6da-e4b5d5e716e7,What is 7 * 8? [syn:1105],54,1,synthetic
848f9a7f-c21d-41e7-b170-1f04d438a850,Сколько будет 2 + 2? [syn:2582],22,1,synthetic
3efa883d-44a4-4fa1-8020-574a9a013d00,Capital of Japan? [syn:2018],Tokyo,0,synthetic
5da36193-5cd4-42e8-81d6-c26a1248b381,Столица Франции? [syn:1162],Берлин,1,synthetic
5c1f3570-0073-4e27-971e-b2dd0b660ec5,What is 7 * 8? [syn:75],56,0,synthetic
53e443ef-215e-4534-938c-8a00c2be2cad,Сколько будет 2 + 2? [syn:435],4,0,synthetic
8631800e-c2e5-461b-bdc3-97f2167d66eb,Capital of Japan? [syn:829],Tokyo,0,synthetic
f85c768f-4bf7-4316-a8a0-9390b6eccb8c,Что такое вода? [syn:1249],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
sup356,В корпоративной информационной безопасности: что описывает или означает «Песочница (sandbox)»?,запуск кода с правами root в проде,1,supplemental
a7883b61-34b9-4937-abac-b9e72a5301b8,Capital of Japan? [syn:2977],Seoul,1,synthetic
22b98f1e-0ea5-43b4-87d9-6f25019c9e7d,Столица Франции? [syn:154],Берлин,1,synthetic
2953deaf-44be-4d9c-bfc8-a40cf486caa8,Capital of Japan? [syn:156],Tokyo,0,synthetic
f06db699-ef58-4d50-a16e-8e4225b9f72c,Что такое вода? [syn:539],Вода — это H2O.,0,synthetic
1a485405-62a0-4095-b000-d4c0bf856a9e,Столица Франции? [syn:2694],Берлин,1,synthetic
bd86222e-8ff0-485d-9541-6b7839ec94e5,Что такое вода? [syn:2162],Вода — это H2O.,0,synthetic
3949f030-79bc-443a-99d2-4dc975717d5f,Столица Франции? [syn:286],Берлин,1,synthetic
sup073,Какой элемент таблицы Менделеева обозначается как Fe?,Железо,0,supplemental
40d9fb7c-f97a-4b64-ae8c-4db697eba74a,Что такое вода? [syn:167],Вода — это H2O.,0,synthetic
9bfa37b5-5f87-49d1-b511-50461ac5c24d,Capital of Japan? [syn:2484],Tokyo,0,synthetic
c00961e0-dd8f-49d3-a23d-e1757452cafd,What is 7 * 8? [syn:222],56,0,synthetic
50389f57-7aae-4935-95be-34028184602b,Capital of Japan? [syn:1129],Tokyo,0,synthetic
764dbd82-87df-44de-a7bb-6f836f21e33b,Что такое вода? [syn:1528],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
ad18f2dd-8919-4f71-83ab-2300731bd8e3,What is 7 * 8? [syn:2757],56,0,synthetic
f606d915-39e9-4865-8b60-7220b9dd544a,Что такое вода? [syn:2123],Вода — это H2O.,0,synthetic
c4570664-060d-4e67-949d-749cb79e7406,Сколько будет 2 + 2? [syn:2791],22,1,synthetic
7f58e9cb-d18c-45fb-ad71-27e25296eb77,Что такое вода? [syn:947],Вода — это H2O.,0,synthetic
2475098e-497c-4690-af63-d0eff120ed91,Столица Франции? [syn:982],Берлин,1,synthetic
3764f699-6afa-4247-894c-f2f05c4efdbe,Capital of Japan? [syn:1287],Seoul,1,synthetic
b6e8015e-5627-484e-bf1f-a570f9f52acd,Столица Франции? [syn:2535],Берлин,1,synthetic
f30b7f91-6189-4606-9dba-b460a3ac54cd,Capital of Japan? [syn:2463],Tokyo,0,synthetic
819d155d-774f-4f14-8142-1131625f2341,Что такое вода? [syn:566],Вода — это H2O.,0,synthetic
67ae4743-debc-4062-806f-d56d7ddf40e9,Что такое вода? [syn:2088],"Вода — это металл, плавящийся при 2000°C.",1,synthetic
bb7866f5-ae6c-45ae-bbc8-31342c4dcccc,Столица Франции? [syn:1539],Берлин,1,synthetic
73b361fa-86d6-4835-afd5-3165e1d72054,What is 7 * 8? [syn:2829],56,0,synthetic
01db5845-ce36-43f7-8ee1-8416d3b2500d,Capital of Japan? [syn:1969],Seoul,1,synthetic
2508d8dc-26bf-4973-8b81-37391a0cc0f3,Capital of Japan? [syn:1942],Tokyo,0,synthetic
